person1 (on DL card),person2 (on camera images),person1 == person2 [actual],person1 == person2 [predicted]
Jonathan_Byrd,Mike_Matheny,False,True
Jonathan_Byrd,Sheikh_Ahmed_Yassin,False,False
Jonathan_Horton,Lee_Ann_Terlaji,False,False
Jorge_Alberto_Galindo,Roger_King,False,False
Joseph_Biden,Mahdi_Al_Bassam,False,False
Joseph_Biden,Tung_Chee-hwa,False,False
Judy_Genshaft,Shane_Warne,False,False
Jules_Asner,Robert_Beck,False,False
Julien_Varlet,Scott_Dalton,False,False
Kate_Burton,Martha_Stewart,False,False
Kate_Richardson,Roman_Coppola,False,False
Katie_Boone,Uthai_Pimchaichon,False,False
Katie_Smith,Leland_Chapman,False,False
Katrin_Susi,Luca_Cordero_di_Montezemolo,False,False
Kay_Bailey_Hutchison,Theodore_Tweed_Roosevelt,False,False
Kieran_Prendergast,Lachlan_Murdoch,False,False
King_Abdullah_II,Robert_Hyatt,False,True
Kirk_Ferentz,Milan_Milutinovic,False,False
Lachlan_Murdoch,Mickey_Sherman,False,False
Larry_Flynt,Phil_Cline,False,False
Larry_Greene,Mike_Brey,False,True
Laurence_Tribe,Uthai_Pimchaichon,False,False
Lee_Ann_Terlaji,Roman_Coppola,False,False
Lee_Yuan-tseh,Shafal_Mosed,False,False
Lee_Yuan-tseh,Yuri_Malenchenko,False,False
Leland_Chapman,Theodore_Tweed_Roosevelt,False,False
Leslie_Moonves,Robert_Hyatt,False,True
Lisa_Murkowski,Serge_Klarsfeld,False,False
Magui_Serna,Maura_Tierney,False,False
Mahdi_Al_Bassam,Marc-Andre_Fleury,False,False
Mahdi_Al_Bassam,Mother_Teresa,False,False
Malak_Habbak,Prince_Harry,False,False
Manuel_Pellegrini,Rolf_Eckrodt,False,True
Manuela_Montebrun,Martina_McBride,False,True
Manuela_Montebrun,Steven_Seagal,False,False
Marion_Fahnestock,Wen_Jiabao,False,False
Mark_Hamister,Xiang_Xu,False,False
Martha_Martinez_Flores,Mike_Brey,False,False
Martha_Stewart,Victor_Kraatz,False,False
Martin_Lawrence,Mickey_Sherman,False,False
Martin_Lawrence,Penny_Lancaster,False,False
Martin_McCauley,Steven_Seagal,False,False
Martin_Verkerk,Steven_Seagal,False,False
Martina_McBride,Peter_Schultz,False,False
Masamori_Tokuyama,Regina_Ip,False,False
Masamori_Tokuyama,Serge_Melac,False,False
Matt_Doherty,Saoud_Al_Faisal,False,True
Meghann_Shaughnessy,William_Perry,False,False
Mehmet_Ali_Sahin,Peri_Gilpin,False,False
Mehmet_Ali_Sahin,Raquel_Welch,False,False
Michael_Capellas,Victor_Garber,False,False
Mickey_Sherman,Roman_Coppola,False,False
Mike_Brey,Nick_Markakis,False,False
Mike_Johanns,Pascal_Lamy,False,False
Mike_Matheny,Norm_Coleman,False,False
Mohammad_Mustapha_Miro,Steve_Mariucci,False,False
Mother_Teresa,Yekaterina_Guseva,False,True
Nancy_Humbert,Park_Na-kyong,False,False
Nanni_Moretti,Shigeru_Ishiba,False,False
Natalia_Dmitrieva,Willie_Nelson,False,False
Natalie_Juniardi,Uthai_Pimchaichon,False,False
Nick_Price,Tab_Turner,False,False
Norm_Coleman,Peri_Gilpin,False,False
Norm_Coleman,Scott_McClellan,False,False
Paddy_Torsney,Tung_Chee-hwa,False,False
Park_Na-kyong,Vecdi_Gonul,False,False
Patrick_Rafter,Peter_Care,False,False
Pierre_Van_Hooijdonk,Scott_McClellan,False,True
Regina_Ip,Rohman_al-Ghozi,False,True
Renee_Zellweger,Yuri_Malenchenko,False,False
Rolf_Eckrodt,Teresa_Heinz_Kerry,False,True
Rubens_Barrichello,Stella_Tennant,False,False
Saoud_Al_Faisal,Vecdi_Gonul,False,False
Scott_Dalton,Zach_Safrin,False,False
Scott_McClellan,Tom_Schnackenberg,False,False
Todd_MacCulloch,Willie_Nelson,False,False
Tom_Curley,Wanda_de_la_Jesus,False,False
Troy_Jenkins,Walid_Al-Awadi,False,False
William_Overlin,Yekaterina_Guseva,False,True
Abdoulaye_Wade,Abdoulaye_Wade,True,True
Abdoulaye_Wade,Abdoulaye_Wade,True,False
Abdoulaye_Wade,Abdoulaye_Wade,True,False
Adam_Sandler,Adam_Sandler,True,True
Adam_Sandler,Adam_Sandler,True,True
Adam_Sandler,Adam_Sandler,True,True
Aicha_El_Ouafi,Aicha_El_Ouafi,True,True
Aicha_El_Ouafi,Aicha_El_Ouafi,True,True
Akbar_Hashemi_Rafsanjani,Akbar_Hashemi_Rafsanjani,True,False
Akbar_Hashemi_Rafsanjani,Akbar_Hashemi_Rafsanjani,True,True
Al_Pacino,Al_Pacino,True,True
Al_Pacino,Al_Pacino,True,True
Alex_Barros,Alex_Barros,True,True
Allyson_Felix,Allyson_Felix,True,True
Allyson_Felix,Allyson_Felix,True,True
Allyson_Felix,Allyson_Felix,True,True
Allyson_Felix,Allyson_Felix,True,True
Anastasia_Myskina,Anastasia_Myskina,True,True
Andy_Roddick,Andy_Roddick,True,False
Andy_Roddick,Andy_Roddick,True,False
Andy_Roddick,Andy_Roddick,True,False
Anna_Nicole_Smith,Anna_Nicole_Smith,True,True
Antonio_Palocci,Antonio_Palocci,True,True
Antonio_Palocci,Antonio_Palocci,True,True
Antonio_Palocci,Antonio_Palocci,True,True
Antonio_Palocci,Antonio_Palocci,True,True
Antonio_Palocci,Antonio_Palocci,True,True
Arnoldo_Aleman,Arnoldo_Aleman,True,True
Arnoldo_Aleman,Arnoldo_Aleman,True,True
Ashton_Kutcher,Ashton_Kutcher,True,True
Ashton_Kutcher,Ashton_Kutcher,True,True
Augusto_Roa_Bastos,Augusto_Roa_Bastos,True,True
Aung_San_Suu_Kyi,Aung_San_Suu_Kyi,True,True
Barry_Zito,Barry_Zito,True,False
Bill_Graham,Bill_Graham,True,True
Bill_Graham,Bill_Graham,True,True
Bill_Graham,Bill_Graham,True,True
Bill_Graham,Bill_Graham,True,True
Bob_Dole,Bob_Dole,True,True
Bruce_Weber,Bruce_Weber,True,False
Carlos_Mesa,Carlos_Mesa,True,True
Carolyn_Dawn_Johnson,Carolyn_Dawn_Johnson,True,True
Carolyn_Dawn_Johnson,Carolyn_Dawn_Johnson,True,True
Celine_Dion,Celine_Dion,True,False
Chakib_Khelil,Chakib_Khelil,True,True
Chen_Shui-bian,Chen_Shui-bian,True,True
Chen_Shui-bian,Chen_Shui-bian,True,False
Christopher_Walken,Christopher_Walken,True,True
Christopher_Walken,Christopher_Walken,True,True
Claudia_Pechstein,Claudia_Pechstein,True,True
Claudia_Pechstein,Claudia_Pechstein,True,True
Claudia_Pechstein,Claudia_Pechstein,True,True
Claudia_Pechstein,Claudia_Pechstein,True,True
Claudia_Pechstein,Claudia_Pechstein,True,True
Clay_Aiken,Clay_Aiken,True,True
Clay_Aiken,Clay_Aiken,True,True
Clay_Aiken,Clay_Aiken,True,True
Colin_Powell,Colin_Powell,True,False
Colin_Powell,Colin_Powell,True,False
Colin_Powell,Colin_Powell,True,True
Colin_Powell,Colin_Powell,True,True
Cristina_Fernandez,Cristina_Fernandez,True,False
Daisy_Fuentes,Daisy_Fuentes,True,True
Damon_van_Dam,Damon_van_Dam,True,True
Dan_Wheldon,Dan_Wheldon,True,False
David_Coulthard,David_Coulthard,True,True
David_Kelley,David_Kelley,True,True
Debra_Brown,Debra_Brown,True,True
Dennis_Erickson,Dennis_Erickson,True,True
Derek_Lowe,Derek_Lowe,True,True
Eddie_Sutton,Eddie_Sutton,True,True
Edie_Falco,Edie_Falco,True,True
Elijah_Wood,Elijah_Wood,True,True
Elizabeth_Hurley,Elizabeth_Hurley,True,True
Elizabeth_Hurley,Elizabeth_Hurley,True,True
Emily_Robison,Emily_Robison,True,True
Ethan_Hawke,Ethan_Hawke,True,True
Eunice_Barber,Eunice_Barber,True,True
Felix_Mantilla,Felix_Mantilla,True,False
Fidel_Castro,Fidel_Castro,True,True
Fidel_Castro,Fidel_Castro,True,True
Fidel_Castro,Fidel_Castro,True,False
Fidel_Castro,Fidel_Castro,True,True
Fidel_Castro,Fidel_Castro,True,True
Francisco_Flores,Francisco_Flores,True,True
Francisco_Flores,Francisco_Flores,True,True
Frank_Dunham_Jr,Frank_Dunham_Jr,True,True
Franko_Simatovic,Franko_Simatovic,True,False
Fred_Eckhard,Fred_Eckhard,True,True
Fred_Eckhard,Fred_Eckhard,True,True
Fred_Eckhard,Fred_Eckhard,True,True
GL_Peiris,GL_Peiris,True,True
GL_Peiris,GL_Peiris,True,False
GL_Peiris,GL_Peiris,True,True
GL_Peiris,GL_Peiris,True,False
Garry_Kasparov,Garry_Kasparov,True,True
Hassan_Nasrallah,Hassan_Nasrallah,True,True
Heidi_Klum,Heidi_Klum,True,True
Heidi_Klum,Heidi_Klum,True,True
Heidi_Klum,Heidi_Klum,True,True
Heidi_Klum,Heidi_Klum,True,True
Heinz_Feldmann,Heinz_Feldmann,True,True
Heinz_Feldmann,Heinz_Feldmann,True,True
Iban_Mayo,Iban_Mayo,True,True
Imad_Moustapha,Imad_Moustapha,True,True
Inam-ul-Haq,Inam-ul-Haq,True,True
James_Gandolfini,James_Gandolfini,True,True
James_Gandolfini,James_Gandolfini,True,True
Janet_Thorpe,Janet_Thorpe,True,True
Jean-Pierre_Raffarin,Jean-Pierre_Raffarin,True,True
Jean-Pierre_Raffarin,Jean-Pierre_Raffarin,True,True
Jean-Pierre_Raffarin,Jean-Pierre_Raffarin,True,True
Jean-Pierre_Raffarin,Jean-Pierre_Raffarin,True,False
Jean-Pierre_Raffarin,Jean-Pierre_Raffarin,True,False
Jean-Pierre_Raffarin,Jean-Pierre_Raffarin,True,True
Jean-Pierre_Raffarin,Jean-Pierre_Raffarin,True,True
Jeffrey_Scott_Postell,Jeffrey_Scott_Postell,True,True
Jennifer_Capriati,Jennifer_Capriati,True,True
Jennifer_Capriati,Jennifer_Capriati,True,False
Jennifer_Capriati,Jennifer_Capriati,True,False
Job_Cohen,Job_Cohen,True,True
John_McCormack,John_McCormack,True,True
John_Paul_II,John_Paul_II,True,False
John_Paul_II,John_Paul_II,True,False
John_Paul_II,John_Paul_II,True,True
John_Paul_II,John_Paul_II,True,False
John_Paul_II,John_Paul_II,True,True
John_Ruiz,John_Ruiz,True,True
John_Stallworth,John_Stallworth,True,False
John_Stockton,John_Stockton,True,True
John_Travolta,John_Travolta,True,True
John_Travolta,John_Travolta,True,False
John_Travolta,John_Travolta,True,True
Jonathan_Mostow,Jonathan_Mostow,True,True
Jorge_Arce,Jorge_Arce,True,True
Joschka_Fischer,Joschka_Fischer,True,True
Joschka_Fischer,Joschka_Fischer,True,True
Joschka_Fischer,Joschka_Fischer,True,False
Joschka_Fischer,Joschka_Fischer,True,False
Joschka_Fischer,Joschka_Fischer,True,True
Jose_Canseco,Jose_Canseco,True,False
Juan_Manuel_Marquez,Juan_Manuel_Marquez,True,True
Juan_Manuel_Marquez,Juan_Manuel_Marquez,True,True
Juan_Manuel_Marquez,Juan_Manuel_Marquez,True,True
Juan_Valencia_Osorio,Juan_Valencia_Osorio,True,True
Julie_Gerberding,Julie_Gerberding,True,True
Julie_Gerberding,Julie_Gerberding,True,True
Kate_Hudson,Kate_Hudson,True,True
Kate_Hudson,Kate_Hudson,True,True
Kate_Hudson,Kate_Hudson,True,True
Kate_Hudson,Kate_Hudson,True,True
Kate_Hudson,Kate_Hudson,True,True
Kemal_Dervis,Kemal_Dervis,True,True
Kemal_Dervis,Kemal_Dervis,True,True
Kenneth_Evans,Kenneth_Evans,True,True
Kifah_Ajouri,Kifah_Ajouri,True,True
Larry_Lucchino,Larry_Lucchino,True,True
Latrell_Sprewell,Latrell_Sprewell,True,False
Lech_Walesa,Lech_Walesa,True,True
Lee_Tae-sik,Lee_Tae-sik,True,True
Lisa_Marie_Presley,Lisa_Marie_Presley,True,True
Liza_Minnelli,Liza_Minnelli,True,True
Liza_Minnelli,Liza_Minnelli,True,True
Liza_Minnelli,Liza_Minnelli,True,True
Liza_Minnelli,Liza_Minnelli,True,True
Liza_Minnelli,Liza_Minnelli,True,True
Liza_Minnelli,Liza_Minnelli,True,True
Madonna,Madonna,True,True
Madonna,Madonna,True,False
Madonna,Madonna,True,True
Mariah_Carey,Mariah_Carey,True,True
Mary_Tyler_Moore,Mary_Tyler_Moore,True,True
Mathias_Reichhold,Mathias_Reichhold,True,True
Matt_Damon,Matt_Damon,True,True
Matt_Damon,Matt_Damon,True,False
Matt_Damon,Matt_Damon,True,True
Matt_Damon,Matt_Damon,True,False
Maureen_Fanning,Maureen_Fanning,True,True
Melanie_Griffith,Melanie_Griffith,True,False
Melanie_Griffith,Melanie_Griffith,True,False
Melanie_Griffith,Melanie_Griffith,True,True
Michael_Ballack,Michael_Ballack,True,True
Michael_Winterbottom,Michael_Winterbottom,True,True
Michael_Winterbottom,Michael_Winterbottom,True,True
Michelle_Collins,Michelle_Collins,True,True
Milo_Maestrecampo,Milo_Maestrecampo,True,True
Mohamed_Benaissa,Mohamed_Benaissa,True,True
Mohamed_ElBaradei,Mohamed_ElBaradei,True,True
Mohamed_ElBaradei,Mohamed_ElBaradei,True,True
Morgan_Freeman,Morgan_Freeman,True,True
Muhammad_Ali,Muhammad_Ali,True,False
Muhammad_Ali,Muhammad_Ali,True,True
Muhammad_Ali,Muhammad_Ali,True,True
Muhammad_Ali,Muhammad_Ali,True,True
Muhammad_Ali,Muhammad_Ali,True,True
Mukesh_Ambani,Mukesh_Ambani,True,False
Mukesh_Ambani,Mukesh_Ambani,True,True
Paris_Hilton,Paris_Hilton,True,True
Pat_Cox,Pat_Cox,True,True
Paul_Burrell,Paul_Burrell,True,True
Paul_Burrell,Paul_Burrell,True,False
Paul_Burrell,Paul_Burrell,True,True
Paul_Wolfowitz,Paul_Wolfowitz,True,True
Paula_Radcliffe,Paula_Radcliffe,True,True
Paula_Radcliffe,Paula_Radcliffe,True,True
Paula_Radcliffe,Paula_Radcliffe,True,True
Paula_Radcliffe,Paula_Radcliffe,True,False
Paula_Radcliffe,Paula_Radcliffe,True,False
Paula_Radcliffe,Paula_Radcliffe,True,True
Paula_Radcliffe,Paula_Radcliffe,True,False
Paulo_Cesar_Pinheiro,Paulo_Cesar_Pinheiro,True,True
Pedro_Solbes,Pedro_Solbes,True,True
Pedro_Solbes,Pedro_Solbes,True,True
Pedro_Solbes,Pedro_Solbes,True,True
Pedro_Solbes,Pedro_Solbes,True,True
Pete_Carroll,Pete_Carroll,True,True
Pete_Carroll,Pete_Carroll,True,True
Pete_Carroll,Pete_Carroll,True,True
Pete_Sampras,Pete_Sampras,True,True
Pete_Sampras,Pete_Sampras,True,True
Pete_Sampras,Pete_Sampras,True,False
Pete_Sampras,Pete_Sampras,True,True
Pete_Sampras,Pete_Sampras,True,True
Pete_Sampras,Pete_Sampras,True,True
Pete_Sampras,Pete_Sampras,True,False
Pete_Sampras,Pete_Sampras,True,True
Peter_Struck,Peter_Struck,True,True
Peter_Struck,Peter_Struck,True,True
Phil_Vassar,Phil_Vassar,True,True
Pierre_Boulanger,Pierre_Boulanger,True,True
Prince_Willem-Alexander,Prince_Willem-Alexander,True,True
Prince_Willem-Alexander,Prince_Willem-Alexander,True,True
Prince_Willem-Alexander,Prince_Willem-Alexander,True,True
Queen_Elizabeth_II,Queen_Elizabeth_II,True,True
Queen_Elizabeth_II,Queen_Elizabeth_II,True,True
Queen_Elizabeth_II,Queen_Elizabeth_II,True,True
Queen_Elizabeth_II,Queen_Elizabeth_II,True,True
Ray_Nagin,Ray_Nagin,True,True
Ricardo_Maduro,Ricardo_Maduro,True,True
Richard_Branson,Richard_Branson,True,True
Richard_Virenque,Richard_Virenque,True,False
Richard_Virenque,Richard_Virenque,True,False
Richard_Virenque,Richard_Virenque,True,False
Richard_Virenque,Richard_Virenque,True,True
Richard_Virenque,Richard_Virenque,True,True
Rick_Carlisle,Rick_Carlisle,True,True
Rick_Wagoner,Rick_Wagoner,True,True
Robbie_Williams,Robbie_Williams,True,True
Robbie_Williams,Robbie_Williams,True,True
Roberto_Carlos,Roberto_Carlos,True,True
Roberto_Carlos,Roberto_Carlos,True,True
Roseanne_Barr,Roseanne_Barr,True,False
Roseanne_Barr,Roseanne_Barr,True,False
Ruben_Studdard,Ruben_Studdard,True,True
Sammy_Sosa,Sammy_Sosa,True,False
Sarah_Jessica_Parker,Sarah_Jessica_Parker,True,False
Sarah_Jessica_Parker,Sarah_Jessica_Parker,True,False
Sarah_Jessica_Parker,Sarah_Jessica_Parker,True,True
Sharon_Davis,Sharon_Davis,True,True
Shaul_Mofaz,Shaul_Mofaz,True,True
Shaul_Mofaz,Shaul_Mofaz,True,True
Stan_Heath,Stan_Heath,True,True
Svetlana_Koroleva,Svetlana_Koroleva,True,True
Terrell_Suggs,Terrell_Suggs,True,True
Tim_Henman,Tim_Henman,True,True
Tim_Henman,Tim_Henman,True,True
Tom_Daschle,Tom_Daschle,True,True
Tom_Daschle,Tom_Daschle,True,False
Tom_Daschle,Tom_Daschle,True,True
Tony_Curtis,Tony_Curtis,True,True
Valentino_Rossi,Valentino_Rossi,True,True
Valentino_Rossi,Valentino_Rossi,True,True
Valentino_Rossi,Valentino_Rossi,True,True
Valentino_Rossi,Valentino_Rossi,True,True
Valentino_Rossi,Valentino_Rossi,True,True
Vanessa_Redgrave,Vanessa_Redgrave,True,True
Vanessa_Redgrave,Vanessa_Redgrave,True,True
Vanessa_Redgrave,Vanessa_Redgrave,True,True
Vanessa_Redgrave,Vanessa_Redgrave,True,True
Victoria_Clarke,Victoria_Clarke,True,True
Vladimiro_Montesinos,Vladimiro_Montesinos,True,False
Vladimiro_Montesinos,Vladimiro_Montesinos,True,False
Vladimiro_Montesinos,Vladimiro_Montesinos,True,True
Wayne_Ferreira,Wayne_Ferreira,True,True
Wayne_Ferreira,Wayne_Ferreira,True,True
Wayne_Ferreira,Wayne_Ferreira,True,True
Wayne_Ferreira,Wayne_Ferreira,True,True
Wayne_Ferreira,Wayne_Ferreira,True,True
Will_Smith,Will_Smith,True,False
Yasser_Arafat,Yasser_Arafat,True,True
Yasser_Arafat,Yasser_Arafat,True,True
Yasser_Arafat,Yasser_Arafat,True,True
Yasser_Arafat,Yasser_Arafat,True,False
Yasser_Arafat,Yasser_Arafat,True,True
Yasser_Arafat,Yasser_Arafat,True,True
Yasser_Arafat,Yasser_Arafat,True,False
Yasser_Arafat,Yasser_Arafat,True,False
Yuri_Fedotov,Yuri_Fedotov,True,True
Zoran_Djindjic,Zoran_Djindjic,True,True
Zoran_Djindjic,Zoran_Djindjic,True,True
Aaron_Patterson,Frank_Bell,False,False
Abdoulaye_Wade,Bruce_Weber,False,False
Abner_Martinez,Carlos_Alberto,False,False
Adam_Sandler,Matthew_Ouimet,False,True
Adam_Sandler,Saeed_Anwar,False,True
Adolfo_Aguilar_Zinser,Jaime_Pressly,False,False
Agnelo_Queiroz,Aung_San_Suu_Kyi,False,True
Agnelo_Queiroz,Dave_Barr,False,False
Aicha_El_Ouafi,Michael_Lechner,False,False
Akbar_Hashemi_Rafsanjani,Larry_Harris,False,False
Al_Pacino,Charles_Cope,False,False
Alex_Barros,Brandon_Jones,False,True
Alex_Barros,Will_Smith,False,False
Alex_Ferguson,Rainer_Gut,False,False
Alex_Wallau,Shireen_Amir_Begum,False,False
Alexandra_Jackson,Larry_Harris,False,False
Alfonso_Portillo,Benito_Santiago,False,False
Alfonso_Portillo,Faye_Alibocus,False,False
Alfonso_Portillo,Fidel_Castro,False,False
Ali_Abdullah_Saleh,Khalid_Qazi,False,False
Allan_Houston,Andy_Garcia,False,False
Allan_Houston,Heidi_Klum,False,False
Allan_Houston,Thomas_Mesereau_Jr,False,False
Ally_Sheedy,Hugh_Carey,False,False
Ally_Sheedy,Myung_Yang,False,False
Amanda_Marsh,Tony_Curtis,False,True
Anastasia_Myskina,Raul_Gonzalez,False,False
Anastasia_Myskina,Len_Jenoff,False,False
Andrzej_Tyszkiewicz,Wes_Craven,False,False
Andy_Griggs,Lech_Walesa,False,False
Andy_Rooney,Jessica_Simpson,False,False
Anna_Nicole_Smith,Marcus_Garrettson,False,False
Antonio_Palocci,Liza_Minnelli,False,True
Antonio_Palocci,JC_Chasez,False,False
Antonio_Palocci,Jose_Woldenberg,False,False
Antonio_Palocci,John_Geoghan,False,False
Antonio_Palocci,Hans_Corell,False,True
Arif_Mardin,Eduardo_Fischer,False,True
Arnaud_Lagardere,Melanie_Griffith,False,False
Ashton_Kutcher,Daniel_Barenboim,False,False
Asif_Hanif,Robbie_Williams,False,False
Asmaa_Assad,Barry_Hinson,False,False
Aung_San_Suu_Kyi,Charla_Moye,False,False
Azmi_Bishara,Sammy_Sosa,False,False
Barry_Hinson,Nino_DAngelo,False,False
Barry_Zito,Chris_Gratton,False,False
Bill_Graham,Michelle_Hofland,False,False
Bill_Graham,Jacqueline_Marris,False,False
Bill_Readdy,Brendan_Gaughan,False,False
Bill_Readdy,Jaymon_Crabb,False,False
Bill_Readdy,Yasser_Arafat,False,False
Billy_Rork,Eva_Mendes,False,False
Billy_Rork,German_Khan,False,False
Billy_Rork,Peter_Struck,False,False
Bison_Dele,Brian_McIntyre,False,False
Bob_Dole,Dai_Chul_Chyung,False,True
Bob_Dole,John_Henry,False,False
Bob_Dole,Chris_Gratton,False,False
Bob_Dole,Hugh_Carey,False,True
Bob_Geldof,Zoran_Djindjic,False,True
Bob_Geldof,Ed_Wade,False,False
Bob_Holden,Fernando_Leon_de_Aranoa,False,True
Bob_Iger,Edie_Falco,False,False
Bob_Iger,Jean-Claude_Van_Damme,False,True
Brian_Clemens,Brian_Meadors,False,True
Brian_Clemens,Melanie_Griffith,False,False
Brian_Heidik,Djabir_Said-Guerni,False,False
Brian_McIntyre,Hans_Corell,False,False
Brian_McIntyre,Mohammed_Abulhasan,False,False
Brian_Pavlich,Ruben_Wolkowyski,False,False
Brook_Robinson,Tom_McClintock,False,False
Brooke_Adams,Paula_Prentiss,False,False
Brooke_Gordon,Joschka_Fischer,False,False
Bruce_Weber,Hal_Sellers,False,False
Bryan_Thomas,Joey_Mantia,False,False
Bustam_A_Zedan_Aljanabi,Kajsa_Bergqvist,False,False
Calvin_Joseph_Coleman,Hassan_Nasrallah,False,False
Carla_Sullivan,Edie_Falco,False,False
Carlos_Barragan,Chen_Shui-bian,False,True
Carlos_Salinas,Norman_Mailer,False,False
Carlos_Salinas,Sonya_Walger,False,False
Carolyn_Dawn_Johnson,Lydia_Shum,False,False
Carolyn_Kuhl,Pierre_Boulanger,False,False
Celine_Dion,John_Stallworth,False,False
Celine_Dion,Linda_Baboolal,False,True
Celine_Dion,Tom_Poston,False,False
Chakib_Khelil,Chuck_Woolery,False,True
Charla_Moye,Patti_Balgojevich,False,False
Charles_Cope,Garry_Alejano,False,True
Charles_Holzner,Eurico_Guterres,False,False
Charles_Holzner,Greg_Kinnear,False,False
Chen_Shui-bian,Gaston_Gaudio,False,False
Chris_Gratton,Mario_Vasquez_Rana,False,False
Chris_Kolanas,Joshua_Gracin,False,False
Claudia_Pechstein,Mireille_Jospin-Dandieu,False,False
Clay_Aiken,Svetlana_Koroleva,False,False
Colin_Powell,Frank_Hsieh,False,False
Craig_David,Tom_McClintock,False,False
Craig_Wilson,Kajsa_Bergqvist,False,True
Cristina_Fernandez,Stephen_Cooper,False,False
Curtis_Joseph,Terrell_Suggs,False,False
Cynthia_Rowley,Michael_Friedman,False,True
Damon_van_Dam,Jason_Sorens,False,True
Daniel_Barenboim,Tyler_Grillo,False,False
Daniel_Bruehl,Gus_Frerotte,False,True
Daniel_Bruehl,Max_Mosley,False,False
Daniel_Bruehl,Ramon_Cardenas,False,False
Daniele_Bergamin,Kenneth_Evans,False,False
Danielle_Spencer,Rachel_Wheatley,False,False
Darcy_Regier,William_Hurt,False,False
Dave_Matthews,Linda_Dano,False,True
Dave_Matthews,Paul_Burrell,False,False
Dave_McNealey,Gerald_Riley,False,False
David_Bisbal,Terri_Clark,False,False
David_Chase,Ekaterina_Dmitriev,False,False
David_McCullough,Evo_Morales,False,False
David_McKiernan,Fernando_Leon_de_Aranoa,False,True
David_McKiernan,Jane_Leeves,False,False
Dennis_Erickson,Hisham_Halawi,False,False
Dennis_Erickson,Noer_Muis,False,False
Derek_Lowe,Hisham_Halawi,False,False
Derek_Lowe,Madonna,False,False
Derek_Lowe,Mohamed_Benaissa,False,False
Diego_Colorado,Jason_Sorens,False,False
Diego_Colorado,John_Gordnick,False,False
Diego_Diego_Lerman,Francisco_Flores,False,False
Diego_Diego_Lerman,Lesley_Coppin,False,False
Djabir_Said-Guerni,Paul_Tracy,False,False
Djabir_Said-Guerni,Pedro_Solbes,False,False
Dominik_Hrbaty,Toshi_Izawa,False,False
Donald_Keck,Kyoko_Nakayama,False,False
Donald_Keck,Tom_Poston,False,False
Donna_Walker,Jacqueline_Marris,False,False
Dragan_Covic,Todd_Reid,False,False
Dudley_Rogers,Syed_Ibrahim,False,False
Dunn_Lampton,Jessica_Simpson,False,False
Dustin_Hoffman,Nicole_Parker,False,False
Ed_Wade,Roger_Staubach,False,False
